 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.40000000D+02    0.95000000D-01    0.76531180D+01
  0.41000000D+02    0.95000000D-01    0.60531574D+01
  0.42000000D+02    0.95000000D-01    0.46219070D+01
  0.43000000D+02    0.95000000D-01    0.34095497D+01
  0.44000000D+02    0.95000000D-01    0.24326137D+01
  0.45000000D+02    0.95000000D-01    0.16807052D+01
  0.46000000D+02    0.95000000D-01    0.11259964D+01
  0.47000000D+02    0.95000000D-01    0.73250566D+00
  0.48000000D+02    0.95000000D-01    0.46335433D+00
  0.49000000D+02    0.95000000D-01    0.28538398D+00
  0.50000000D+02    0.95000000D-01    0.17136591D+00
  0.51000000D+02    0.95000000D-01    0.10044680D+00
  0.52000000D+02    0.95000000D-01    0.57540641D-01
  0.53000000D+02    0.95000000D-01    0.32249392D-01
  0.54000000D+02    0.95000000D-01    0.17702280D-01
  0.55000000D+02    0.95000000D-01    0.95262645D-02
  0.56000000D+02    0.95000000D-01    0.50303734D-02
  0.57000000D+02    0.95000000D-01    0.26087675D-02
  0.58000000D+02    0.95000000D-01    0.13297745D-02
  0.59000000D+02    0.95000000D-01    0.66673940D-03
  0.60000000D+02    0.95000000D-01    0.32906165D-03
  0.61000000D+02    0.95000000D-01    0.15996697D-03
  0.62000000D+02    0.95000000D-01    0.76645240D-04
  0.63000000D+02    0.95000000D-01    0.36216187D-04
  0.64000000D+02    0.95000000D-01    0.16884591D-04
  0.65000000D+02    0.95000000D-01    0.77739838D-05
  0.66000000D+02    0.95000000D-01    0.35292078D-05
  0.67000000D+02    0.95000000D-01    0.15979188D-05
  0.68000000D+02    0.95000000D-01    0.68043228D-06
  0.69000000D+02    0.95000000D-01    0.36764015D-06
  0.70000000D+02    0.95000000D-01    0.00000000D+00
  0.00000000D+00    0.97500000D-01    0.00000000D+00
  0.10000000D+01    0.97500000D-01    0.11024231D+00
  0.20000000D+01    0.97500000D-01    0.14351132D+00
  0.30000000D+01    0.97500000D-01    0.71502624D-01
  0.40000000D+01    0.97500000D-01    0.18168530D+00
  0.50000000D+01    0.97500000D-01    0.51807424D-01
  0.60000000D+01    0.97500000D-01    0.16035775D+00
  0.70000000D+01    0.97500000D-01    0.21854593D-01
  0.80000000D+01    0.97500000D-01    0.10832882D+00
  0.90000000D+01    0.97500000D-01   -0.34424153D-01
  0.10000000D+02    0.97500000D-01    0.35261071D-01
  0.11000000D+02    0.97500000D-01   -0.47458162D-01
  0.12000000D+02    0.97500000D-01   -0.59460911D-01
  0.13000000D+02    0.97500000D-01   -0.58394295D-01
  0.14000000D+02    0.97500000D-01   -0.61166825D-01
  0.15000000D+02    0.97500000D-01   -0.34838084D-01
  0.16000000D+02    0.97500000D-01   -0.28283442D-01
  0.17000000D+02    0.97500000D-01   -0.44391683D-01
  0.18000000D+02    0.97500000D-01   -0.72611497D-01
  0.19000000D+02    0.97500000D-01   -0.10629050D+00
  0.20000000D+02    0.97500000D-01   -0.79092825D-01
  0.21000000D+02    0.97500000D-01    0.10429417D+00
  0.22000000D+02    0.97500000D-01    0.49803997D+00
  0.23000000D+02    0.97500000D-01    0.11161095D+01
  0.24000000D+02    0.97500000D-01    0.19652225D+01
  0.25000000D+02    0.97500000D-01    0.30538480D+01
  0.26000000D+02    0.97500000D-01    0.43862337D+01
  0.27000000D+02    0.97500000D-01    0.59529702D+01
  0.28000000D+02    0.97500000D-01    0.77105173D+01
  0.29000000D+02    0.97500000D-01    0.95592330D+01
  0.30000000D+02    0.97500000D-01    0.11346817D+02
  0.31000000D+02    0.97500000D-01    0.12904784D+02
  0.32000000D+02    0.97500000D-01    0.14094067D+02
  0.33000000D+02    0.97500000D-01    0.14830509D+02
  0.34000000D+02    0.97500000D-01    0.15082646D+02
  0.35000000D+02    0.97500000D-01    0.14856044D+02
  0.36000000D+02    0.97500000D-01    0.14181677D+02
  0.37000000D+02    0.97500000D-01    0.13114384D+02
  0.38000000D+02    0.97500000D-01    0.11735540D+02
  0.39000000D+02    0.97500000D-01    0.10151051D+02
  0.40000000D+02    0.97500000D-01    0.84806297D+01
  0.41000000D+02    0.97500000D-01    0.68410046D+01
  0.42000000D+02    0.97500000D-01    0.53292409D+01
  0.43000000D+02    0.97500000D-01    0.40116689D+01
  0.44000000D+02    0.97500000D-01    0.29207644D+01
  0.45000000D+02    0.97500000D-01    0.20590661D+01
  0.46000000D+02    0.97500000D-01    0.14073208D+01
  0.47000000D+02    0.97500000D-01    0.93376870D+00
  0.48000000D+02    0.97500000D-01    0.60226863D+00
  0.49000000D+02    0.97500000D-01    0.37811150D+00
  0.50000000D+02    0.97500000D-01    0.23135857D+00
  0.51000000D+02    0.97500000D-01    0.13814089D+00
  0.52000000D+02    0.97500000D-01    0.80582201D-01
  0.53000000D+02    0.97500000D-01    0.45974648D-01
  0.54000000D+02    0.97500000D-01    0.25681176D-01
  0.55000000D+02    0.97500000D-01    0.14059066D-01
  0.56000000D+02    0.97500000D-01    0.75499681D-02
  0.57000000D+02    0.97500000D-01    0.39806875D-02
  0.58000000D+02    0.97500000D-01    0.20622881D-02
  0.59000000D+02    0.97500000D-01    0.10506330D-02
  0.60000000D+02    0.97500000D-01    0.52671388D-03
  0.61000000D+02    0.97500000D-01    0.26002406D-03
  0.62000000D+02    0.97500000D-01    0.12648554D-03
  0.63000000D+02    0.97500000D-01    0.60662856D-04
  0.64000000D+02    0.97500000D-01    0.28698865D-04
  0.65000000D+02    0.97500000D-01    0.13405762D-04
  0.66000000D+02    0.97500000D-01    0.61717527D-05
  0.67000000D+02    0.97500000D-01    0.28355822D-05
  0.68000000D+02    0.97500000D-01    0.12210991D-05
  0.69000000D+02    0.97500000D-01    0.67291492D-06
  0.70000000D+02    0.97500000D-01    0.00000000D+00
  0.00000000D+00    0.10000000D+00    0.00000000D+00
  0.10000000D+01    0.10000000D+00    0.73653829D-01
  0.20000000D+01    0.10000000D+00    0.14635391D+00
  0.30000000D+01    0.10000000D+00    0.62283469D-01
  0.40000000D+01    0.10000000D+00    0.18323053D+00
  0.50000000D+01    0.10000000D+00    0.56102523D-01
  0.60000000D+01    0.10000000D+00    0.16605014D+00
  0.70000000D+01    0.10000000D+00    0.33332985D-01
  0.80000000D+01    0.10000000D+00    0.12013657D+00
  0.90000000D+01    0.10000000D+00   -0.13898001D-01
  0.10000000D+02    0.10000000D+00    0.38031956D-01
  0.11000000D+02    0.10000000D+00   -0.24981539D-01
  0.12000000D+02    0.10000000D+00   -0.51874535D-01
  0.13000000D+02    0.10000000D+00   -0.55327041D-01
  0.14000000D+02    0.10000000D+00   -0.64143549D-01
  0.15000000D+02    0.10000000D+00   -0.43420143D-01
  0.16000000D+02    0.10000000D+00   -0.29815312D-01
  0.17000000D+02    0.10000000D+00   -0.37292662D-01
  0.18000000D+02    0.10000000D+00   -0.58211399D-01
  0.19000000D+02    0.10000000D+00   -0.94893053D-01
  0.20000000D+02    0.10000000D+00   -0.10380120D+00
  0.21000000D+02    0.10000000D+00    0.39404630D-02
  0.22000000D+02    0.10000000D+00    0.29761361D+00
  0.23000000D+02    0.10000000D+00    0.80564589D+00
  0.24000000D+02    0.10000000D+00    0.15394680D+01
  0.25000000D+02    0.10000000D+00    0.25086642D+01
  0.26000000D+02    0.10000000D+00    0.37202029D+01
  0.27000000D+02    0.10000000D+00    0.51727875D+01
  0.28000000D+02    0.10000000D+00    0.68409336D+01
  0.29000000D+02    0.10000000D+00    0.86511222D+01
  0.30000000D+02    0.10000000D+00    0.10473377D+02
  0.31000000D+02    0.10000000D+00    0.12144882D+02
  0.32000000D+02    0.10000000D+00    0.13512984D+02
  0.33000000D+02    0.10000000D+00    0.14469216D+02
  0.34000000D+02    0.10000000D+00    0.14958155D+02
  0.35000000D+02    0.10000000D+00    0.14967183D+02
  0.36000000D+02    0.10000000D+00    0.14513598D+02
  0.37000000D+02    0.10000000D+00    0.13639497D+02
  0.38000000D+02    0.10000000D+00    0.12413144D+02
  0.39000000D+02    0.10000000D+00    0.10929082D+02
  0.40000000D+02    0.10000000D+00    0.93010236D+01
  0.41000000D+02    0.10000000D+00    0.76475058D+01
  0.42000000D+02    0.10000000D+00    0.60750186D+01
  0.43000000D+02    0.10000000D+00    0.46643952D+01
  0.44000000D+02    0.10000000D+00    0.34641134D+01
  0.45000000D+02    0.10000000D+00    0.24909994D+01
  0.46000000D+02    0.10000000D+00    0.17363803D+01
  0.47000000D+02    0.10000000D+00    0.11747613D+01
  0.48000000D+02    0.10000000D+00    0.77240995D+00
  0.49000000D+02    0.10000000D+00    0.49419601D+00
  0.50000000D+02    0.10000000D+00    0.30807193D+00
  0.51000000D+02    0.10000000D+00    0.18734256D+00
  0.52000000D+02    0.10000000D+00    0.11126522D+00
  0.53000000D+02    0.10000000D+00    0.64610505D-01
  0.54000000D+02    0.10000000D+00    0.36721790D-01
  0.55000000D+02    0.10000000D+00    0.20448048D-01
  0.56000000D+02    0.10000000D+00    0.11165862D-01
  0.57000000D+02    0.10000000D+00    0.59844721D-02
  0.58000000D+02    0.10000000D+00    0.31507239D-02
  0.59000000D+02    0.10000000D+00    0.16307290D-02
  0.60000000D+02    0.10000000D+00    0.83033963D-03
  0.61000000D+02    0.10000000D+00    0.41622600D-03
  0.62000000D+02    0.10000000D+00    0.20553185D-03
  0.63000000D+02    0.10000000D+00    0.10004076D-03
  0.64000000D+02    0.10000000D+00    0.48020254D-04
  0.65000000D+02    0.10000000D+00    0.22755198D-04
  0.66000000D+02    0.10000000D+00    0.10622509D-04
  0.67000000D+02    0.10000000D+00    0.49521712D-05
  0.68000000D+02    0.10000000D+00    0.21561536D-05
  0.69000000D+02    0.10000000D+00    0.12119533D-05
  0.70000000D+02    0.10000000D+00    0.00000000D+00
  0.00000000D+00    0.10250000D+00    0.00000000D+00
  0.10000000D+01    0.10250000D+00    0.37976644D-01
  0.20000000D+01    0.10250000D+00    0.14270874D+00
  0.30000000D+01    0.10250000D+00    0.52557348D-01
  0.40000000D+01    0.10250000D+00    0.18161322D+00
  0.50000000D+01    0.10250000D+00    0.59026592D-01
  0.60000000D+01    0.10250000D+00    0.16991694D+00
  0.70000000D+01    0.10250000D+00    0.43559367D-01
  0.80000000D+01    0.10250000D+00    0.12901142D+00
  0.90000000D+01    0.10250000D+00    0.80599592D-02
  0.10000000D+02    0.10250000D+00    0.41179579D-01
  0.11000000D+02    0.10250000D+00   -0.45305333D-02
  0.12000000D+02    0.10250000D+00   -0.40624443D-01
  0.13000000D+02    0.10250000D+00   -0.49530901D-01
  0.14000000D+02    0.10250000D+00   -0.63809006D-01
  0.15000000D+02    0.10250000D+00   -0.50869075D-01
  0.16000000D+02    0.10250000D+00   -0.34013277D-01
  0.17000000D+02    0.10250000D+00   -0.34077217D-01
  0.18000000D+02    0.10250000D+00   -0.46875054D-01
  0.19000000D+02    0.10250000D+00   -0.79422596D-01
  0.20000000D+02    0.10250000D+00   -0.10875688D+00
  0.21000000D+02    0.10250000D+00   -0.59599888D-01
  0.22000000D+02    0.10250000D+00    0.14540452D+00
  0.23000000D+02    0.10250000D+00    0.54923647D+00
  0.24000000D+02    0.10250000D+00    0.11710422D+01
  0.25000000D+02    0.10250000D+00    0.20229396D+01
  0.26000000D+02    0.10250000D+00    0.31139408D+01
  0.27000000D+02    0.10250000D+00    0.44479881D+01
  0.28000000D+02    0.10250000D+00    0.60131383D+01
  0.29000000D+02    0.10250000D+00    0.77591694D+01
  0.30000000D+02    0.10250000D+00    0.95809491D+01
  0.31000000D+02    0.10250000D+00    0.11328881D+02
  0.32000000D+02    0.10250000D+00    0.12844953D+02
  0.33000000D+02    0.10250000D+00    0.14001005D+02
  0.34000000D+02    0.10250000D+00    0.14717797D+02
  0.35000000D+02    0.10250000D+00    0.14962435D+02
  0.36000000D+02    0.10250000D+00    0.14736788D+02
  0.37000000D+02    0.10250000D+00    0.14069677D+02
  0.38000000D+02    0.10250000D+00    0.13016068D+02
  0.39000000D+02    0.10250000D+00    0.11657982D+02
  0.40000000D+02    0.10250000D+00    0.10100466D+02
  0.41000000D+02    0.10250000D+00    0.84602129D+01
  0.42000000D+02    0.10250000D+00    0.68496376D+01
  0.43000000D+02    0.10250000D+00    0.53617368D+01
  0.44000000D+02    0.10250000D+00    0.40602710D+01
  0.45000000D+02    0.10250000D+00    0.29771065D+01
  0.46000000D+02    0.10250000D+00    0.21158426D+01
  0.47000000D+02    0.10250000D+00    0.14592575D+01
  0.48000000D+02    0.10250000D+00    0.97785770D+00
  0.49000000D+02    0.10250000D+00    0.63746651D+00
  0.50000000D+02    0.10250000D+00    0.40477570D+00
  0.51000000D+02    0.10250000D+00    0.25065140D+00
  0.52000000D+02    0.10250000D+00    0.15154034D+00
  0.53000000D+02    0.10250000D+00    0.89550892D-01
  0.54000000D+02    0.10250000D+00    0.51778795D-01
  0.55000000D+02    0.10250000D+00    0.29322871D-01
  0.56000000D+02    0.10250000D+00    0.16279506D-01
  0.57000000D+02    0.10250000D+00    0.88682948D-02
  0.58000000D+02    0.10250000D+00    0.47442153D-02
  0.59000000D+02    0.10250000D+00    0.24943291D-02
  0.60000000D+02    0.10250000D+00    0.12898152D-02
  0.61000000D+02    0.10250000D+00    0.65642696D-03
  0.62000000D+02    0.10250000D+00    0.32901131D-03
  0.63000000D+02    0.10250000D+00    0.16250913D-03
  0.64000000D+02    0.10250000D+00    0.79137824D-04
  0.65000000D+02    0.10250000D+00    0.38038848D-04
  0.66000000D+02    0.10250000D+00    0.18003222D-04
  0.67000000D+02    0.10250000D+00    0.85159969D-05
  0.68000000D+02    0.10250000D+00    0.37479195D-05
  0.69000000D+02    0.10250000D+00    0.21489332D-05
  0.70000000D+02    0.10250000D+00    0.00000000D+00
  0.00000000D+00    0.10500000D+00    0.00000000D+00
  0.10000000D+01    0.10500000D+00    0.46159437D-02
  0.20000000D+01    0.10500000D+00    0.13344280D+00
  0.30000000D+01    0.10500000D+00    0.41679687D-01
  0.40000000D+01    0.10500000D+00    0.17695345D+00
  0.50000000D+01    0.10500000D+00    0.60318787D-01
  0.60000000D+01    0.10500000D+00    0.17178467D+00
  0.70000000D+01    0.10500000D+00    0.52847890D-01
  0.80000000D+01    0.10500000D+00    0.13463058D+00
  0.90000000D+01    0.10500000D+00    0.30371254D-01
  0.10000000D+02    0.10500000D+00    0.45385396D-01
  0.11000000D+02    0.10500000D+00    0.13547985D-01
  0.12000000D+02    0.10500000D+00   -0.26928675D-01
  0.13000000D+02    0.10500000D+00   -0.41235089D-01
  0.14000000D+02    0.10500000D+00   -0.60111923D-01
  0.15000000D+02    0.10500000D+00   -0.56023419D-01
  0.16000000D+02    0.10500000D+00   -0.39494548D-01
  0.17000000D+02    0.10500000D+00   -0.34098335D-01
  0.18000000D+02    0.10500000D+00   -0.39410076D-01
  0.19000000D+02    0.10500000D+00   -0.63958247D-01
  0.20000000D+02    0.10500000D+00   -0.10126748D+00
  0.21000000D+02    0.10500000D+00   -0.93915869D-01
  0.22000000D+02    0.10500000D+00    0.35996447D-01
  0.23000000D+02    0.10500000D+00    0.34371644D+00
  0.24000000D+02    0.10500000D+00    0.85807657D+00
  0.25000000D+02    0.10500000D+00    0.15955789D+01
  0.26000000D+02    0.10500000D+00    0.25675193D+01
  0.27000000D+02    0.10500000D+00    0.37812649D+01
  0.28000000D+02    0.10500000D+00    0.52344120D+01
  0.29000000D+02    0.10500000D+00    0.68961699D+01
  0.30000000D+02    0.10500000D+00    0.86864101D+01
  0.31000000D+02    0.10500000D+00    0.10474326D+02
  0.32000000D+02    0.10500000D+00    0.12104630D+02
  0.33000000D+02    0.10500000D+00    0.13435615D+02
  0.34000000D+02    0.10500000D+00    0.14366191D+02
  0.35000000D+02    0.10500000D+00    0.14842037D+02
  0.36000000D+02    0.10500000D+00    0.14847784D+02
  0.37000000D+02    0.10500000D+00    0.14398055D+02
  0.38000000D+02    0.10500000D+00    0.13534274D+02
  0.39000000D+02    0.10500000D+00    0.12325232D+02
  0.40000000D+02    0.10500000D+00    0.10865275D+02
  0.41000000D+02    0.10500000D+00    0.92659967D+01
  0.42000000D+02    0.10500000D+00    0.76421396D+01
  0.43000000D+02    0.10500000D+00    0.60959890D+01
  0.44000000D+02    0.10500000D+00    0.47051310D+01
  0.45000000D+02    0.10500000D+00    0.35165487D+01
  0.46000000D+02    0.10500000D+00    0.25473623D+01
  0.47000000D+02    0.10500000D+00    0.17904697D+01
  0.48000000D+02    0.10500000D+00    0.12225134D+01
  0.49000000D+02    0.10500000D+00    0.81184687D+00
  0.50000000D+02    0.10500000D+00    0.52499196D+00
  0.51000000D+02    0.10500000D+00    0.33098183D+00
  0.52000000D+02    0.10500000D+00    0.20367026D+00
  0.53000000D+02    0.10500000D+00    0.12246218D+00
  0.54000000D+02    0.10500000D+00    0.72025106D-01
  0.55000000D+02    0.10500000D+00    0.41476935D-01
  0.56000000D+02    0.10500000D+00    0.23408847D-01
  0.57000000D+02    0.10500000D+00    0.12959573D-01
  0.58000000D+02    0.10500000D+00    0.70437353D-02
  0.59000000D+02    0.10500000D+00    0.37614925D-02
  0.60000000D+02    0.10500000D+00    0.19750815D-02
  0.61000000D+02    0.10500000D+00    0.10204272D-02
  0.62000000D+02    0.10500000D+00    0.51908035D-03
  0.63000000D+02    0.10500000D+00    0.26015107D-03
  0.64000000D+02    0.10500000D+00    0.12851257D-03
  0.65000000D+02    0.10500000D+00    0.62652103D-04
  0.66000000D+02    0.10500000D+00    0.30059550D-04
  0.67000000D+02    0.10500000D+00    0.14426794D-04
  0.68000000D+02    0.10500000D+00    0.64163620D-05
  0.69000000D+02    0.10500000D+00    0.37530237D-05
  0.70000000D+02    0.10500000D+00    0.00000000D+00
  0.00000000D+00    0.10750000D+00    0.00000000D+00
  0.10000000D+01    0.10750000D+00   -0.25330661D-01
  0.20000000D+01    0.10750000D+00    0.11978642D+00
  0.30000000D+01    0.10750000D+00    0.29294872D-01
  0.40000000D+01    0.10750000D+00    0.16932568D+00
  0.50000000D+01    0.10750000D+00    0.59805949D-01
  0.60000000D+01    0.10750000D+00    0.17137703D+00
  0.70000000D+01    0.10750000D+00    0.61436511D-01
  0.80000000D+01    0.10750000D+00    0.13702254D+00
  0.90000000D+01    0.10750000D+00    0.51868650D-01
  0.10000000D+02    0.10750000D+00    0.51032960D-01
  0.11000000D+02    0.10750000D+00    0.29278397D-01
  0.12000000D+02    0.10750000D+00   -0.11888690D-01
  0.13000000D+02    0.10750000D+00   -0.30881541D-01
  0.14000000D+02    0.10750000D+00   -0.53302880D-01
  0.15000000D+02    0.10750000D+00   -0.58117713D-01
  0.16000000D+02    0.10750000D+00   -0.44925704D-01
  0.17000000D+02    0.10750000D+00   -0.36393086D-01
  0.18000000D+02    0.10750000D+00   -0.35746700D-01
  0.19000000D+02    0.10750000D+00   -0.51046590D-01
  0.20000000D+02    0.10750000D+00   -0.87393327D-01
  0.21000000D+02    0.10750000D+00   -0.10654318D+00
  0.22000000D+02    0.10750000D+00   -0.36884065D-01
  0.23000000D+02    0.10750000D+00    0.18497886D+00
  0.24000000D+02    0.10750000D+00    0.59806623D+00
  0.25000000D+02    0.10750000D+00    0.12250202D+01
  0.26000000D+02    0.10750000D+00    0.20803009D+01
  0.27000000D+02    0.10750000D+00    0.31738937D+01
  0.28000000D+02    0.10750000D+00    0.45097860D+01
  0.29000000D+02    0.10750000D+00    0.60723979D+01
  0.30000000D+02    0.10750000D+00    0.78048740D+01
  0.31000000D+02    0.10750000D+00    0.95985423D+01
  0.32000000D+02    0.10750000D+00    0.11308009D+02
  0.33000000D+02    0.10750000D+00    0.12785028D+02
  0.34000000D+02    0.10750000D+00    0.13910355D+02
  0.35000000D+02    0.10750000D+00    0.14608375D+02
  0.36000000D+02    0.10750000D+00    0.14845006D+02
  0.37000000D+02    0.10750000D+00    0.14619487D+02
  0.38000000D+02    0.10750000D+00    0.13959276D+02
  0.39000000D+02    0.10750000D+00    0.12919480D+02
